StudentID,DisciplineCode,Term,AttemptNumber,DisciplineCredits,HistoricalFailureRate,FinalResult
10644,2,6,1,5,0.07,1
10645,2,5,1,5,0.07,1
10646,2,8,1,5,0.07,1
10647,2,4,1,5,0.07,1
10648,2,8,1,5,0.07,1
10649,2,6,1,5,0.07,1
10650,2,2,1,5,0.07,1
10651,2,5,1,5,0.07,1
10652,2,5,1,5,0.07,0
10652,2,5,2,5,0.07,0
10652,2,5,3,5,0.07,0
10653,2,7,1,5,0.07,1
10654,2,1,1,5,0.07,1
10655,2,7,1,5,0.07,1
10656,2,4,1,5,0.07,1
10657,2,3,1,5,0.07,1
10658,2,5,1,5,0.07,1
10659,2,4,1,5,0.07,1
10660,2,7,1,5,0.07,1
10661,2,6,1,5,0.07,1
10662,2,2,1,5,0.07,1
10663,2,7,1,5,0.07,1
10664,2,4,1,5,0.07,1
10665,2,1,1,5,0.07,1
10666,2,4,1,5,0.07,1
10667,2,2,1,5,0.07,1
10668,2,4,1,5,0.07,1
10669,2,3,1,5,0.07,1
10670,2,2,1,5,0.07,1
10671,2,4,1,5,0.07,1
10672,2,1,1,5,0.07,1
10673,2,8,1,5,0.07,0
10673,2,8,2,5,0.07,0
10673,2,8,3,5,0.07,0
10674,2,7,1,5,0.07,1
10675,2,6,1,5,0.07,0
10675,2,6,2,5,0.07,0
10675,2,6,3,5,0.07,1
10676,2,7,1,5,0.07,1
10677,2,7,1,5,0.07,1
10678,2,3,1,5,0.07,1
10679,2,8,1,5,0.07,1
10680,2,3,1,5,0.07,1
10681,2,2,1,5,0.07,1
10682,2,8,1,5,0.07,1
10683,2,6,1,5,0.07,1
10684,2,8,1,5,0.07,1
10685,2,4,1,5,0.07,1
10686,2,8,1,5,0.07,1
10687,2,2,1,5,0.07,1
10688,2,6,1,5,0.07,1
10689,2,4,1,5,0.07,1
10690,2,8,1,5,0.07,1
10691,2,3,1,5,0.07,1
10692,2,2,1,5,0.07,1
10693,2,6,1,5,0.07,1
10694,2,5,1,5,0.07,1
10695,2,7,1,5,0.07,1
10696,2,7,1,5,0.07,1
10697,2,4,1,5,0.07,1
10698,2,8,1,5,0.07,1
10699,2,5,1,5,0.07,1
10700,2,2,1,5,0.07,1
10701,2,2,1,5,0.07,1
10702,2,3,1,5,0.07,1
10703,2,1,1,5,0.07,1
10704,2,4,1,5,0.07,1
10705,2,8,1,5,0.07,1
10706,2,8,1,5,0.07,1
10707,2,6,1,5,0.07,1
10708,2,4,1,5,0.07,1
10709,2,8,1,5,0.07,0
10709,2,8,2,5,0.07,1
10710,2,5,1,5,0.07,1
10711,2,4,1,5,0.07,1
10712,2,5,1,5,0.07,1
10713,2,4,1,5,0.07,1
10714,2,2,1,5,0.07,1
10715,2,4,1,5,0.07,1
10716,2,1,1,5,0.07,1
10717,2,1,1,5,0.07,1
10718,2,8,1,5,0.07,1
10719,2,1,1,5,0.07,1
10720,2,8,1,5,0.07,1
10721,2,4,1,5,0.07,1
10722,2,8,1,5,0.07,1
10723,2,6,1,5,0.07,1
10724,2,7,1,5,0.07,1
10725,2,8,1,5,0.07,1
10726,2,3,1,5,0.07,1
10727,2,3,1,5,0.07,1
10728,2,6,1,5,0.07,1
10729,2,8,1,5,0.07,1
10730,2,5,1,5,0.07,1
10731,2,2,1,5,0.07,1
10732,2,2,1,5,0.07,1
10733,2,7,1,5,0.07,1
10734,2,4,1,5,0.07,1
10735,2,4,1,5,0.07,1
10736,2,2,1,5,0.07,1
10737,2,2,1,5,0.07,1
10738,2,5,1,5,0.07,1
10739,2,2,1,5,0.07,1
10740,2,3,1,5,0.07,1
10741,2,6,1,5,0.07,1
10742,2,2,1,5,0.07,0
10742,2,2,2,5,0.07,0
10742,2,2,3,5,0.07,0
10743,2,1,1,5,0.07,1
10744,2,4,1,5,0.07,1
10745,2,8,1,5,0.07,1
10746,2,1,1,5,0.07,1
10747,2,6,1,5,0.07,1
10748,2,6,1,5,0.07,1
10749,2,4,1,5,0.07,1
10750,2,2,1,5,0.07,1
10751,2,2,1,5,0.07,1
10752,2,2,1,5,0.07,1
10753,2,4,1,5,0.07,1
10754,2,8,1,5,0.07,1
10755,2,1,1,5,0.07,1
10756,2,3,1,5,0.07,1
10757,2,5,1,5,0.07,1
10758,2,5,1,5,0.07,1
10759,2,4,1,5,0.07,1
10760,2,6,1,5,0.07,1
10761,2,7,1,5,0.07,0
10761,2,7,2,5,0.07,1
10762,2,1,1,5,0.07,1
10763,2,2,1,5,0.07,1
10764,2,5,1,5,0.07,1
10765,2,7,1,5,0.07,1
10766,2,8,1,5,0.07,1
10767,2,3,1,5,0.07,1
10768,2,4,1,5,0.07,1
10769,2,6,1,5,0.07,0
10769,2,6,2,5,0.07,1
10770,2,7,1,5,0.07,1
10771,2,1,1,5,0.07,1
10772,2,5,1,5,0.07,1
10773,2,8,1,5,0.07,1
10774,2,1,1,5,0.07,1
10775,2,1,1,5,0.07,1
10776,2,7,1,5,0.07,1
10777,2,4,1,5,0.07,1
10778,2,4,1,5,0.07,1
10779,2,4,1,5,0.07,1
10780,2,3,1,5,0.07,1
10781,2,4,1,5,0.07,1
10782,2,4,1,5,0.07,1
10783,2,2,1,5,0.07,1
10784,2,1,1,5,0.07,1
10785,2,8,1,5,0.07,0
10785,2,8,2,5,0.07,1
10786,2,7,1,5,0.07,1
10787,2,4,1,5,0.07,1
10788,2,2,1,5,0.07,1
10789,2,6,1,5,0.07,1
10790,2,5,1,5,0.07,1
10791,2,5,1,5,0.07,0
10791,2,5,2,5,0.07,0
10791,2,5,3,5,0.07,0
10792,2,8,1,5,0.07,1
10793,2,6,1,5,0.07,1
10794,2,2,1,5,0.07,1
10795,2,7,1,5,0.07,1
10796,2,7,1,5,0.07,0
10796,2,7,2,5,0.07,0
10796,2,7,3,5,0.07,1
10797,2,4,1,5,0.07,0
10797,2,4,2,5,0.07,0
10797,2,4,3,5,0.07,0
10798,2,2,1,5,0.07,1
10799,2,8,1,5,0.07,1
10800,2,7,1,5,0.07,1
10801,2,4,1,5,0.07,1
10802,2,4,1,5,0.07,1
10803,2,8,1,5,0.07,1
10804,2,6,1,5,0.07,1
10805,2,8,1,5,0.07,1
10806,2,3,1,5,0.07,1
10807,2,2,1,5,0.07,1
10808,2,2,1,5,0.07,1
10809,2,4,1,5,0.07,1
10810,2,6,1,5,0.07,1
10811,2,4,1,5,0.07,0
10811,2,4,2,5,0.07,0
10811,2,4,3,5,0.07,1
10812,2,3,1,5,0.07,1
10813,2,1,1,5,0.07,1
10814,2,1,1,5,0.07,1
10815,2,2,1,5,0.07,1
10816,2,4,1,5,0.07,1
10817,2,1,1,5,0.07,1
10818,2,7,1,5,0.07,0
10818,2,7,2,5,0.07,0
10818,2,7,3,5,0.07,1
10819,2,1,1,5,0.07,1
10820,2,6,1,5,0.07,1
10821,2,2,1,5,0.07,1
10822,2,5,1,5,0.07,1
10823,2,5,1,5,0.07,1
10824,2,8,1,5,0.07,1
10825,2,2,1,5,0.07,1
10826,2,2,1,5,0.07,1
10827,2,7,1,5,0.07,1
10828,2,1,1,5,0.07,1
10829,2,7,1,5,0.07,1
10830,2,6,1,5,0.07,0
10830,2,6,2,5,0.07,0
10830,2,6,3,5,0.07,0
10831,2,8,1,5,0.07,1
10832,2,7,1,5,0.07,1
10833,2,3,1,5,0.07,1
10834,2,8,1,5,0.07,1
10835,2,4,1,5,0.07,1
10836,2,7,1,5,0.07,1
10837,2,3,1,5,0.07,1
10838,2,5,1,5,0.07,1
10839,2,5,1,5,0.07,1
10840,2,5,1,5,0.07,1
10841,2,6,1,5,0.07,1
10842,2,8,1,5,0.07,1
10843,2,2,1,5,0.07,1
10844,2,2,1,5,0.07,1
10845,2,2,1,5,0.07,1
10846,2,6,1,5,0.07,1
10847,2,7,1,5,0.07,1
10848,2,2,1,5,0.07,1
10849,2,3,1,5,0.07,1
10850,2,8,1,5,0.07,1
10851,2,7,1,5,0.07,1
10852,2,5,1,5,0.07,1
10853,2,7,1,5,0.07,1
10854,2,3,1,5,0.07,1
10855,2,1,1,5,0.07,1
10856,2,7,1,5,0.07,1
10857,2,7,1,5,0.07,1
10858,2,8,1,5,0.07,1
10859,2,2,1,5,0.07,1
10860,2,8,1,5,0.07,1
10861,2,8,1,5,0.07,1
10862,2,1,1,5,0.07,1
10863,2,4,1,5,0.07,1
10864,2,1,1,5,0.07,1
10865,2,2,1,5,0.07,1
10866,2,6,1,5,0.07,1
10867,2,6,1,5,0.07,1
10868,2,1,1,5,0.07,1
10869,2,1,1,5,0.07,0
10869,2,1,2,5,0.07,1
10870,2,2,1,5,0.07,1
10871,2,1,1,5,0.07,1
10872,2,5,1,5,0.07,1
10873,2,8,1,5,0.07,1
10874,2,5,1,5,0.07,1
10875,2,5,1,5,0.07,1
10876,2,7,1,5,0.07,1
10877,2,2,1,5,0.07,1
10878,2,3,1,5,0.07,1
10879,2,8,1,5,0.07,1
10880,2,5,1,5,0.07,1
10881,2,2,1,5,0.07,1
10882,2,8,1,5,0.07,0
10882,2,8,2,5,0.07,1
10883,2,6,1,5,0.07,0
10883,2,6,2,5,0.07,1
10884,2,2,1,5,0.07,1
10885,2,4,1,5,0.07,1
10886,2,2,1,5,0.07,1
10887,2,5,1,5,0.07,1
10888,2,8,1,5,0.07,1
10889,2,4,1,5,0.07,1
10890,2,8,1,5,0.07,1
10891,2,1,1,5,0.07,1
10892,2,4,1,5,0.07,1
10893,2,6,1,5,0.07,1
10894,2,5,1,5,0.07,1
10895,2,7,1,5,0.07,1
10896,2,2,1,5,0.07,1
10897,2,1,1,5,0.07,1
10898,2,6,1,5,0.07,1
10899,2,2,1,5,0.07,1
10900,2,4,1,5,0.07,1
10901,3,8,1,5,0.2,1
10902,3,6,1,5,0.2,1
10903,3,2,1,5,0.2,1
10904,3,8,1,5,0.2,1
10905,3,1,1,5,0.2,1
10906,3,7,1,5,0.2,1
10907,3,7,1,5,0.2,1
10908,3,3,1,5,0.2,1
10909,3,2,1,5,0.2,0
10909,3,2,2,5,0.2,0
10909,3,2,3,5,0.2,1
10910,3,3,1,5,0.2,1
10911,3,4,1,5,0.2,1
10912,3,3,1,5,0.2,1
10913,3,4,1,5,0.2,1
10914,3,8,1,5,0.2,0
10914,3,8,2,5,0.2,0
10914,3,8,3,5,0.2,0
10915,3,7,1,5,0.2,1
10916,3,4,1,5,0.2,1
10917,3,6,1,5,0.2,1
10918,3,5,1,5,0.2,1
10919,3,6,1,5,0.2,1
10920,3,6,1,5,0.2,1
10921,3,7,1,5,0.2,0
10921,3,7,2,5,0.2,0
10921,3,7,3,5,0.2,1
10922,3,3,1,5,0.2,1
10923,3,7,1,5,0.2,1
10924,3,5,1,5,0.2,1
10925,3,5,1,5,0.2,1
10926,3,6,1,5,0.2,1
10927,3,3,1,5,0.2,1
10928,3,1,1,5,0.2,1
10929,3,4,1,5,0.2,0
10929,3,4,2,5,0.2,1
10930,3,7,1,5,0.2,1
10931,3,1,1,5,0.2,1
10932,3,3,1,5,0.2,0
10932,3,3,2,5,0.2,0
10932,3,3,3,5,0.2,0
10933,3,4,1,5,0.2,1
10934,3,2,1,5,0.2,1
10935,3,2,1,5,0.2,0
10935,3,2,2,5,0.2,0
10935,3,2,3,5,0.2,1
10936,3,8,1,5,0.2,1
10937,3,4,1,5,0.2,1
10938,3,1,1,5,0.2,0
10938,3,1,2,5,0.2,0
10938,3,1,3,5,0.2,0
10939,3,6,1,5,0.2,1
10940,3,5,1,5,0.2,0
10940,3,5,2,5,0.2,0
10940,3,5,3,5,0.2,1
10941,3,1,1,5,0.2,1
10942,3,4,1,5,0.2,1
10943,3,4,1,5,0.2,1
10944,3,3,1,5,0.2,1
10945,3,1,1,5,0.2,1
10946,3,6,1,5,0.2,0
10946,3,6,2,5,0.2,0
10946,3,6,3,5,0.2,0
10947,3,4,1,5,0.2,0
10947,3,4,2,5,0.2,0
10947,3,4,3,5,0.2,1
10948,3,8,1,5,0.2,1
10949,3,6,1,5,0.2,0
10949,3,6,2,5,0.2,0
10949,3,6,3,5,0.2,1
10950,3,4,1,5,0.2,0
10950,3,4,2,5,0.2,1
10951,3,4,1,5,0.2,1
10952,3,7,1,5,0.2,0
10952,3,7,2,5,0.2,1
10953,3,5,1,5,0.2,1
10954,3,4,1,5,0.2,0
10954,3,4,2,5,0.2,1
10955,3,1,1,5,0.2,1
10956,3,6,1,5,0.2,1
10957,3,7,1,5,0.2,1
10958,3,8,1,5,0.2,0
10958,3,8,2,5,0.2,1
10959,3,8,1,5,0.2,0
10959,3,8,2,5,0.2,0
10959,3,8,3,5,0.2,0
10960,3,6,1,5,0.2,0
10960,3,6,2,5,0.2,1
10961,3,3,1,5,0.2,1
10962,3,8,1,5,0.2,0
10962,3,8,2,5,0.2,1
10963,3,1,1,5,0.2,1
10964,3,6,1,5,0.2,1
10965,3,8,1,5,0.2,1
10966,3,7,1,5,0.2,0
10966,3,7,2,5,0.2,0
10966,3,7,3,5,0.2,0
10967,3,7,1,5,0.2,1
10968,3,4,1,5,0.2,1
10969,3,4,1,5,0.2,1
10970,3,6,1,5,0.2,0
10970,3,6,2,5,0.2,0
10970,3,6,3,5,0.2,1
10971,3,3,1,5,0.2,1
10972,3,2,1,5,0.2,1
10973,3,5,1,5,0.2,1
10974,3,8,1,5,0.2,0
10974,3,8,2,5,0.2,0
10974,3,8,3,5,0.2,1
10975,3,2,1,5,0.2,1
10976,3,6,1,5,0.2,0
10976,3,6,2,5,0.2,0
10976,3,6,3,5,0.2,0
10977,3,8,1,5,0.2,1
10978,3,7,1,5,0.2,1
10979,3,7,1,5,0.2,1
10980,3,8,1,5,0.2,1
10981,3,7,1,5,0.2,0
10981,3,7,2,5,0.2,0
10981,3,7,3,5,0.2,1
10982,3,3,1,5,0.2,0
10982,3,3,2,5,0.2,0
10982,3,3,3,5,0.2,1
10983,3,4,1,5,0.2,1
10984,3,4,1,5,0.2,0
10984,3,4,2,5,0.2,0
10984,3,4,3,5,0.2,1
10985,3,3,1,5,0.2,0
10985,3,3,2,5,0.2,0
10985,3,3,3,5,0.2,0
10986,3,6,1,5,0.2,1
10987,3,7,1,5,0.2,1
10988,3,3,1,5,0.2,1
10989,3,7,1,5,0.2,1
10990,3,3,1,5,0.2,1
10991,3,3,1,5,0.2,0
10991,3,3,2,5,0.2,0
10991,3,3,3,5,0.2,0
10992,3,1,1,5,0.2,1
10993,3,7,1,5,0.2,1
10994,3,6,1,5,0.2,1
10995,3,8,1,5,0.2,1
10996,3,5,1,5,0.2,0
10996,3,5,2,5,0.2,1
10997,3,4,1,5,0.2,1
10998,3,3,1,5,0.2,0
10998,3,3,2,5,0.2,0
10998,3,3,3,5,0.2,1
10999,3,2,1,5,0.2,1
11000,3,2,1,5,0.2,1
11001,3,8,1,5,0.2,1
11002,3,8,1,5,0.2,1
11003,3,2,1,5,0.2,1
11004,3,6,1,5,0.2,1
11005,3,8,1,5,0.2,1
11006,3,3,1,5,0.2,1
11007,3,3,1,5,0.2,1
11008,3,8,1,5,0.2,0
11008,3,8,2,5,0.2,1
11009,3,2,1,5,0.2,0
11009,3,2,2,5,0.2,0
11009,3,2,3,5,0.2,0
11010,3,6,1,5,0.2,0
11010,3,6,2,5,0.2,0
11010,3,6,3,5,0.2,1
11011,3,8,1,5,0.2,0
11011,3,8,2,5,0.2,0
11011,3,8,3,5,0.2,1
11012,3,8,1,5,0.2,1
11013,3,7,1,5,0.2,1
11014,3,6,1,5,0.2,1
11015,3,2,1,5,0.2,0
11015,3,2,2,5,0.2,1
11016,3,8,1,5,0.2,1
11017,3,6,1,5,0.2,1
11018,3,2,1,5,0.2,1
11019,3,8,1,5,0.2,0
11019,3,8,2,5,0.2,0
11019,3,8,3,5,0.2,1
11020,3,6,1,5,0.2,0
11020,3,6,2,5,0.2,1
11021,3,4,1,5,0.2,1
11022,3,5,1,5,0.2,1
11023,3,5,1,5,0.2,1
11024,3,1,1,5,0.2,1
11025,3,1,1,5,0.2,1
11026,3,1,1,5,0.2,1
11027,3,2,1,5,0.2,0
11027,3,2,2,5,0.2,0
11027,3,2,3,5,0.2,1
11028,3,1,1,5,0.2,1
11029,3,7,1,5,0.2,1
11030,3,4,1,5,0.2,1
11031,3,6,1,5,0.2,1
11032,3,5,1,5,0.2,1
11033,3,2,1,5,0.2,1
11034,3,3,1,5,0.2,1
11035,3,2,1,5,0.2,1
11036,3,7,1,5,0.2,1
11037,3,6,1,5,0.2,1
11038,3,4,1,5,0.2,1
11039,3,6,1,5,0.2,1
11040,3,7,1,5,0.2,1
11041,3,6,1,5,0.2,1
11042,3,4,1,5,0.2,1
11043,3,1,1,5,0.2,0
11043,3,1,2,5,0.2,1
11044,3,1,1,5,0.2,1
11045,3,5,1,5,0.2,0
11045,3,5,2,5,0.2,1
11046,3,7,1,5,0.2,1
11047,3,1,1,5,0.2,1
11048,3,1,1,5,0.2,1
11049,3,1,1,5,0.2,0
11049,3,1,2,5,0.2,0
11049,3,1,3,5,0.2,1
11050,3,2,1,5,0.2,0
11050,3,2,2,5,0.2,1
11051,3,4,1,5,0.2,1
11052,3,8,1,5,0.2,1
11053,3,2,1,5,0.2,1
11054,3,4,1,5,0.2,0
11054,3,4,2,5,0.2,0
11054,3,4,3,5,0.2,1
11055,3,2,1,5,0.2,1
11056,3,4,1,5,0.2,0
11056,3,4,2,5,0.2,1
11057,3,1,1,5,0.2,1
11058,3,1,1,5,0.2,1
11059,3,3,1,5,0.2,1
11060,3,4,1,5,0.2,1
11061,3,4,1,5,0.2,0
11061,3,4,2,5,0.2,0
11061,3,4,3,5,0.2,0
11062,3,5,1,5,0.2,0
11062,3,5,2,5,0.2,0
11062,3,5,3,5,0.2,0
11063,3,2,1,5,0.2,1
11064,3,6,1,5,0.2,1
11065,3,3,1,5,0.2,1
11066,3,8,1,5,0.2,1
11067,3,7,1,5,0.2,0
11067,3,7,2,5,0.2,0
11067,3,7,3,5,0.2,1
11068,3,7,1,5,0.2,1
11069,3,6,1,5,0.2,1
11070,3,3,1,5,0.2,1
11071,3,2,1,5,0.2,1
11072,3,5,1,5,0.2,0
11072,3,5,2,5,0.2,0
11072,3,5,3,5,0.2,0
11073,3,4,1,5,0.2,0
11073,3,4,2,5,0.2,0
11073,3,4,3,5,0.2,0
11074,3,8,1,5,0.2,1
11075,3,4,1,5,0.2,1
11076,3,8,1,5,0.2,1
11077,3,3,1,5,0.2,1
11078,3,1,1,5,0.2,1
11079,3,6,1,5,0.2,1
11080,3,3,1,5,0.2,1
11081,3,5,1,5,0.2,1
11082,3,5,1,5,0.2,1
11083,3,4,1,5,0.2,1
11084,3,7,1,5,0.2,1
11085,3,6,1,5,0.2,1
11086,3,7,1,5,0.2,1
11087,3,8,1,5,0.2,1
11088,3,6,1,5,0.2,1
11089,3,2,1,5,0.2,1
11090,3,7,1,5,0.2,1
11091,3,4,1,5,0.2,1
11092,3,3,1,5,0.2,1
11093,3,5,1,5,0.2,1
11094,3,3,1,5,0.2,1
11095,3,8,1,5,0.2,1
11096,3,2,1,5,0.2,1
11097,3,2,1,5,0.2,1
11098,3,6,1,5,0.2,0
11098,3,6,2,5,0.2,0
11098,3,6,3,5,0.2,0
11099,3,2,1,5,0.2,1
11100,3,8,1,5,0.2,1
11101,3,8,1,5,0.2,1
11102,3,5,1,5,0.2,1
11103,3,7,1,5,0.2,1
11104,3,1,1,5,0.2,1
11105,3,6,1,5,0.2,1
11106,3,5,1,5,0.2,1
11107,3,7,1,5,0.2,1
11108,3,4,1,5,0.2,1
11109,3,8,1,5,0.2,1
11110,3,7,1,5,0.2,1
11111,3,5,1,5,0.2,1
11112,3,4,1,5,0.2,1
11113,3,8,1,5,0.2,1
11114,3,2,1,5,0.2,1
11115,3,4,1,5,0.2,1
11116,3,7,1,5,0.2,0
11116,3,7,2,5,0.2,0
11116,3,7,3,5,0.2,0
11117,3,6,1,5,0.2,1
11118,3,6,1,5,0.2,1
11119,3,4,1,5,0.2,1
11120,3,3,1,5,0.2,0
11120,3,3,2,5,0.2,0
11120,3,3,3,5,0.2,0
11121,3,3,1,5,0.2,1
11122,3,5,1,5,0.2,0
11122,3,5,2,5,0.2,0
11122,3,5,3,5,0.2,1
11123,3,4,1,5,0.2,1
11124,3,2,1,5,0.2,1
11125,3,8,1,5,0.2,1
11126,3,1,1,5,0.2,1
11127,3,3,1,5,0.2,1
11128,3,5,1,5,0.2,1
11129,3,6,1,5,0.2,1
11130,3,7,1,5,0.2,1
11131,3,8,1,5,0.2,1
11132,3,4,1,5,0.2,1
11133,3,7,1,5,0.2,1
11134,3,3,1,5,0.2,0
11134,3,3,2,5,0.2,0
11134,3,3,3,5,0.2,0
11135,3,5,1,5,0.2,1
11136,3,2,1,5,0.2,0
11136,3,2,2,5,0.2,1
11137,3,2,1,5,0.2,1
11138,3,6,1,5,0.2,1
11139,3,3,1,5,0.2,0
11139,3,3,2,5,0.2,1
11140,3,2,1,5,0.2,1
11141,3,2,1,5,0.2,1
11142,3,5,1,5,0.2,1
11143,3,2,1,5,0.2,1
11144,3,5,1,5,0.2,1
11145,3,3,1,5,0.2,1
11146,3,6,1,5,0.2,1
11147,3,5,1,5,0.2,0
11147,3,5,2,5,0.2,0
11147,3,5,3,5,0.2,0
11148,3,1,1,5,0.2,1
11149,3,6,1,5,0.2,1
11150,3,7,1,5,0.2,1
11151,3,1,1,5,0.2,1
11152,3,2,1,5,0.2,1
11153,3,2,1,5,0.2,1
11154,3,4,1,5,0.2,1
11155,3,6,1,5,0.2,1
11156,3,4,1,5,0.2,1
11157,3,7,1,5,0.2,0
11157,3,7,2,5,0.2,0
11157,3,7,3,5,0.2,1
11158,3,7,1,5,0.2,1
11159,3,6,1,5,0.2,1
11160,3,3,1,5,0.2,1
11161,3,3,1,5,0.2,1
11162,3,5,1,5,0.2,1
11163,3,1,1,5,0.2,1
11164,3,5,1,5,0.2,1
11165,3,1,1,5,0.2,1
11166,3,2,1,5,0.2,1
11167,3,7,1,5,0.2,1
11168,3,8,1,5,0.2,0
11168,3,8,2,5,0.2,0
11168,3,8,3,5,0.2,1
11169,3,7,1,5,0.2,1
11170,3,1,1,5,0.2,1
11171,3,2,1,5,0.2,0
11171,3,2,2,5,0.2,1
11172,3,2,1,5,0.2,0
11172,3,2,2,5,0.2,0
11172,3,2,3,5,0.2,0
11173,3,8,1,5,0.2,1
11174,3,1,1,5,0.2,0
11174,3,1,2,5,0.2,0
11174,3,1,3,5,0.2,0
11175,3,8,1,5,0.2,1
11176,3,5,1,5,0.2,0
11176,3,5,2,5,0.2,1
11177,3,3,1,5,0.2,1
11178,3,6,1,5,0.2,1
11179,3,7,1,5,0.2,1
11180,3,5,1,5,0.2,1
11181,3,4,1,5,0.2,1
11182,3,1,1,5,0.2,0
11182,3,1,2,5,0.2,0
11182,3,1,3,5,0.2,1
11183,3,5,1,5,0.2,1
11184,3,3,1,5,0.2,1
11185,3,5,1,5,0.2,1
11186,3,3,1,5,0.2,1
11187,3,6,1,5,0.2,1
11188,3,1,1,5,0.2,1
11189,3,6,1,5,0.2,0
11189,3,6,2,5,0.2,0
11189,3,6,3,5,0.2,1
11190,3,1,1,5,0.2,1
11191,3,7,1,5,0.2,1
11192,3,3,1,5,0.2,1
11193,3,6,1,5,0.2,1
11194,3,1,1,5,0.2,1
11195,3,3,1,5,0.2,1
11196,3,8,1,5,0.2,0
11196,3,8,2,5,0.2,0
11196,3,8,3,5,0.2,1
11197,3,3,1,5,0.2,1
11198,3,6,1,5,0.2,1
11199,3,5,1,5,0.2,1
11200,3,1,1,5,0.2,1
11201,4,4,1,4,0.1,1
11202,4,8,1,4,0.1,1
11203,4,4,1,4,0.1,1
11204,4,2,1,4,0.1,1
11205,4,3,1,4,0.1,1
11206,4,7,1,4,0.1,1
11207,4,8,1,4,0.1,1
11208,4,3,1,4,0.1,0
11208,4,3,2,4,0.1,1
11209,4,6,1,4,0.1,0
11209,4,6,2,4,0.1,0
11209,4,6,3,4,0.1,1
11210,4,3,1,4,0.1,1
11211,4,5,1,4,0.1,1
11212,4,5,1,4,0.1,1
11213,4,3,1,4,0.1,0
11213,4,3,2,4,0.1,0
11213,4,3,3,4,0.1,0
11214,4,8,1,4,0.1,1
11215,4,8,1,4,0.1,1
11216,4,6,1,4,0.1,0
11216,4,6,2,4,0.1,1
11217,4,6,1,4,0.1,1
11218,4,5,1,4,0.1,1
11219,4,1,1,4,0.1,1
11220,4,6,1,4,0.1,1
11221,4,6,1,4,0.1,0
11221,4,6,2,4,0.1,0
11221,4,6,3,4,0.1,0
11222,4,5,1,4,0.1,1
11223,4,4,1,4,0.1,1
11224,4,6,1,4,0.1,1
11225,4,4,1,4,0.1,1
11226,4,4,1,4,0.1,1
11227,4,6,1,4,0.1,1
11228,4,1,1,4,0.1,1
11229,4,6,1,4,0.1,1
11230,4,6,1,4,0.1,1
11231,4,6,1,4,0.1,1
11232,4,2,1,4,0.1,1
11233,4,8,1,4,0.1,1
11234,4,2,1,4,0.1,1
11235,4,1,1,4,0.1,1
11236,4,6,1,4,0.1,1
11237,4,2,1,4,0.1,0
11237,4,2,2,4,0.1,1
11238,4,3,1,4,0.1,1
11239,4,1,1,4,0.1,1
11240,4,5,1,4,0.1,1
11241,4,8,1,4,0.1,1
11242,4,8,1,4,0.1,1
11243,4,2,1,4,0.1,1
11244,4,2,1,4,0.1,1
11245,4,4,1,4,0.1,1
11246,4,8,1,4,0.1,1
11247,4,8,1,4,0.1,1
11248,4,7,1,4,0.1,1
11249,4,8,1,4,0.1,1
11250,4,6,1,4,0.1,1
11251,4,6,1,4,0.1,1
11252,4,5,1,4,0.1,0
11252,4,5,2,4,0.1,1
11253,4,2,1,4,0.1,1
11254,4,8,1,4,0.1,0
11254,4,8,2,4,0.1,0
11254,4,8,3,4,0.1,0
11255,4,1,1,4,0.1,0
11255,4,1,2,4,0.1,0
11255,4,1,3,4,0.1,1
11256,4,3,1,4,0.1,1
11257,4,8,1,4,0.1,1
11258,4,6,1,4,0.1,1
11259,4,8,1,4,0.1,1
11260,4,8,1,4,0.1,1
11261,4,3,1,4,0.1,0
11261,4,3,2,4,0.1,1
11262,4,1,1,4,0.1,1
11263,4,2,1,4,0.1,1
11264,4,8,1,4,0.1,1
11265,4,6,1,4,0.1,0
11265,4,6,2,4,0.1,0
11265,4,6,3,4,0.1,0
11266,4,3,1,4,0.1,1
11267,4,7,1,4,0.1,0
11267,4,7,2,4,0.1,0
11267,4,7,3,4,0.1,0
11268,4,4,1,4,0.1,1
11269,4,3,1,4,0.1,1
11270,4,3,1,4,0.1,1
11271,4,1,1,4,0.1,1
11272,4,2,1,4,0.1,1
11273,4,6,1,4,0.1,1
11274,4,6,1,4,0.1,1
11275,4,4,1,4,0.1,1
11276,4,8,1,4,0.1,1
11277,4,6,1,4,0.1,1
11278,4,6,1,4,0.1,1
11279,4,3,1,4,0.1,1
11280,4,5,1,4,0.1,1
11281,4,3,1,4,0.1,1
11282,4,7,1,4,0.1,1
11283,4,6,1,4,0.1,1
11284,4,3,1,4,0.1,0
11284,4,3,2,4,0.1,0
11284,4,3,3,4,0.1,1
11285,4,5,1,4,0.1,1
11286,4,7,1,4,0.1,1
11287,4,7,1,4,0.1,1
11288,4,1,1,4,0.1,1
11289,4,3,1,4,0.1,1
11290,4,3,1,4,0.1,1
11291,4,6,1,4,0.1,1
11292,4,2,1,4,0.1,1
11293,4,1,1,4,0.1,1
11294,4,7,1,4,0.1,1
11295,4,4,1,4,0.1,1
11296,4,2,1,4,0.1,1
11297,4,7,1,4,0.1,1
11298,4,3,1,4,0.1,1
11299,4,4,1,4,0.1,1
11300,4,6,1,4,0.1,1
11301,4,7,1,4,0.1,1
11302,4,2,1,4,0.1,1
11303,4,7,1,4,0.1,1
11304,4,1,1,4,0.1,1
